Lat,Lon,Alt,Dist,Speed
40.00927,116.29683,66,1.4857993476855433,1.4857993476855433
40.00928,116.296848,66,1.8938404151454509,1.8938404151454509
40.009294,116.296847,67,1.5590570219549114,1.5590570219549114
40.009289,116.296846,68,0.562460214896246,0.562460214896246
40.009279,116.296847,68,1.1152062028001846,1.1152062028001846
40.009277,116.296849,68,0.28012865503053447,0.28012865503053447
40.00928,116.296854,68,0.5409449199111387,0.5409449199111387
40.009285,116.296857,68,0.6118750868788212,0.6118750868788212
40.009283,116.296855,68,0.28012864603493814,0.28012864603493814
40.009277,116.296856,68,0.6725837690691098,0.6725837690691098
40.009265,116.296861,68,1.400643968593235,1.400643968593235
40.009261,116.29686,68,0.4528605685939573,0.4528605685939573
40.009254,116.296859,68,0.7830102061632694,0.7830102061632694
40.00925,116.296859,68,0.44477970624536156,0.44477970624536156
40.009241,116.296861,68,1.015147325653066,1.015147325653066
40.009236,116.296864,68,0.6118751551476727,0.6118751551476727
40.009227,116.296865,68,1.0043719242918292,1.0043719242918292
40.009219,116.296861,68,0.9525625451751797,0.9525625451751797
40.009212,116.296857,68,0.8496533137321984,0.8496533137321984
40.009206,116.296861,68,0.7491159607299145,0.7491159607299145
40.009198,116.296859,68,0.9057211663641324,0.9057211663641324
40.009188,116.296856,68,1.1409271097278422,1.1409271097278422
40.009201,116.296845,69,1.7225762759390773,1.7225762759390773
40.009206,116.296857,68,1.1634618468806588,1.1634618468806588
40.009206,116.296851,68,0.511012622068222,0.511012622068222
40.0092,116.296849,68,0.6885710581108155,0.6885710581108155
40.009204,116.296848,68,0.4528605826802599,0.4528605826802599
40.009198,116.296844,68,0.7491159788873402,0.7491159788873402
40.009165,116.296849,69,3.6940599028712002,3.6940599028712002
40.009155,116.296867,68,1.893842507293429,1.893842507293429
40.009148,116.296862,68,0.8872398486656682,0.8872398486656682
40.009142,116.296856,68,0.8403865712640187,0.8403865712640187
40.009134,116.296862,68,1.0258900372559143,1.0258900372559143
40.009105,116.296857,69,3.252649627415742,3.252649627415742
40.009081,116.296866,68,2.7765800479670064,2.7765800479670064
40.00904,116.29687,68,4.571702964568244,4.571702964568244
40.009009,116.296854,68,3.7066245571916427,3.7066245571916427
40.008992,116.296834,68,2.5445611271919506,2.5445611271919506
40.008946,116.296781,68,6.821929565252804,6.821929565252804
40.008849,116.296734,68,11.504756407096675,11.504756407096675
40.008765,116.296693,69,9.971771576341087,9.971771576341087
40.008663,116.296672,71,11.48203968950566,11.48203968950566
40.008561,116.296664,71,11.36233009401195,11.36233009401195
40.008434,116.296673,71,14.142543868148021,14.142543868148021
40.008335,116.296665,72,11.029363911803053,11.029363911803053
40.008231,116.296681,71,11.64428606094273,11.64428606094273
40.008147,116.296688,72,9.359381725412424,9.359381725412424
40.008075,116.296699,72,8.060664993023732,8.060664993023732
40.007983,116.296741,74,10.837321471328636,10.837321471328636
40.007881,116.296793,75,12.175922494038133,12.175922494038133
40.007776,116.296847,74,12.548674679360138,12.548674679360138
40.00768,116.296927,76,12.66393744221007,12.66393744221007
40.007575,116.296971,70,12.262152622902148,12.262152622902148
40.00749,116.29702,66,10.331949790771661,10.331949790771661
40.007395,116.297104,61,12.758244477734214,12.758244477734214
40.007326,116.297164,54,9.218529712729403,9.218529712729403
40.007284,116.297215,50,6.377979381418327,6.377979381418327
40.007231,116.297276,45,7.856461199295816,7.856461199295816
40.007198,116.29732,46,5.24487899908537,5.24487899908537
40.007161,116.297384,53,6.829329519601571,6.829329519601571
40.007136,116.297454,49,6.578226416103771,6.578226416103771
40.007102,116.297501,47,5.506141152385147,5.506141152385147
40.007072,116.29752,49,3.707645592665724,3.707645592665724
40.007055,116.29751,47,2.0733315132820755,2.0733315132820755
40.007023,116.297499,45,3.679512328536188,3.679512328536188
40.007006,116.2975,43,1.8922315581520213,1.8922315581520213
40.006972,116.297484,43,4.018733275315142,4.018733275315142
40.006972,116.29747,40,1.1924018068336473,1.1924018068336473
40.006948,116.297476,34,2.7171666544094975,2.7171666544094975
40.006932,116.297486,39,1.9724816610615825,1.9724816610615825
40.006928,116.297469,35,1.5146926094182434,1.5146926094182434
40.006928,116.297475,38,0.5110296753382363,0.5110296753382363
40.006928,116.297489,38,1.1924025753857639,1.1924025753857639
40.006924,116.297499,42,0.9608586730257429,0.9608586730257429
40.006902,116.297494,42,2.483079144645509,2.483079144645509
40.006879,116.297522,43,3.4968589842797484,3.4968589842797484
40.006864,116.297535,44,2.001982160020097,2.001982160020097
40.006862,116.297553,46,1.549136431849923,1.549136431849923
40.006851,116.297537,48,1.8311640349966427,1.8311640349966427
40.006849,116.297543,47,0.5573232208086674,0.5573232208086674
40.006837,116.297557,46,1.7894938755183434,1.7894938755183434
40.006827,116.297555,47,1.1249213599145607,1.1249213599145607
40.006817,116.297554,47,1.115206437397538,1.115206437397538
40.006811,116.297552,50,0.6885725328563213,0.6885725328563213
40.006795,116.29755,50,1.7872550795828208,1.7872550795828208
40.00678,116.297494,50,5.052845359560334,5.052845359560334
40.006774,116.297489,52,0.7914992821080177,0.7914992821080177
40.006761,116.297501,54,1.7703612366898143,1.7703612366898143
40.006754,116.297515,55,1.423967092390839,1.423967092390839
40.006737,116.297508,55,1.9821059411455368,1.9821059411455368
40.006717,116.297521,55,2.4842890958529713,2.4842890958529713
40.006688,116.297531,58,3.3352378183053024,3.3352378183053024
40.006686,116.297526,58,0.48043065773108,0.48043065773108
40.006686,116.297484,60,3.5772204096502054,3.5772204096502054
40.006668,116.297484,61,2.001508680079346,2.001508680079346
40.006636,116.297504,60,3.9449664245140608,3.9449664245140608
40.006606,116.29748,60,3.912331708088512,3.912331708088512
40.006579,116.297472,61,3.0786128089101217,3.0786128089101217
40.006671,116.29718,66,26.89199582948259,26.89199582948259
40.006696,116.297148,66,3.893077510120427,3.893077510120427
40.006696,116.297136,65,1.0220628253331903,1.0220628253331903
40.006699,116.297122,64,1.2381891247960504,1.2381891247960504
40.006686,116.297126,64,1.4851386252724792,1.4851386252724792
40.006668,116.29712,64,2.065717852446397,2.065717852446397
40.00665,116.297143,64,2.80063223822142,2.80063223822142
40.006657,116.297139,64,0.8496584398041083,0.8496584398041083
40.006656,116.297129,64,0.8589472865239761,0.8589472865239761
40.006634,116.297122,63,2.5178931255405987,2.5178931255405987
40.006592,116.29714,63,4.915387015480865,4.915387015480865
40.006591,116.29713,63,0.8589480906666549,0.8589480906666549
40.00658,116.297138,63,1.4001269251236768,1.4001269251236768
40.006563,116.297155,62,2.381128475692295,2.381128475692295
40.006513,116.297203,61,6.901061897351617,6.901061897351617
40.006498,116.297236,62,3.2683169410210544,3.2683169410210544
40.00652,116.297228,60,2.5394096946228535,2.5394096946228535
40.006582,116.297164,61,8.788740541552949,8.788740541552949
40.006632,116.297132,61,6.1918618854907095,6.1918618854907095
40.006655,116.297129,61,2.570215802503263,2.570215802503263
40.006654,116.297118,61,0.9434669996084581,0.9434669996084581
40.00668,116.297079,62,4.4036351742244735,4.4036351742244735
40.006687,116.297075,62,0.8496583792866973,0.8496583792866973
40.006688,116.29707,62,0.44013711418619317,0.44013711418619317
40.006693,116.297087,62,1.5509955567896203,1.5509955567896203
40.006715,116.297095,62,2.539409172385081,2.539409172385081
40.006715,116.297108,60,1.1072344177634628,1.1072344177634628
40.006697,116.29713,61,2.7417320011068314,2.7417320011068314
40.006714,116.297108,63,2.6616430092245555,2.6616430092245555
40.006723,116.297091,64,1.7601099263218152,1.7601099263218152
40.006722,116.297088,65,0.2786620474341049,0.2786620474341049
40.006735,116.297055,66,3.1606079413231454,3.1606079413231454
40.006747,116.297048,65,1.4614782956795849,1.4614782956795849
40.006739,116.297038,66,1.2315600835360447,1.2315600835360447
40.006681,116.297061,63,6.740255396357587,6.740255396357587
40.00666,116.297058,63,2.3490316709756054,2.3490316709756054
40.006617,116.297053,63,4.800309258830743,4.800309258830743
40.006604,116.297051,63,1.4555362456341638,1.4555362456341638
40.006384,116.297186,60,27.03039452687206,27.03039452687206
40.006336,116.297211,59,5.746418612971557,5.746418612971557
40.006292,116.297208,58,4.899244480075098,4.899244480075098
40.006241,116.297204,56,5.681165748993007,5.681165748993007
40.006208,116.297194,56,3.766984306301643,3.766984306301643
40.006233,116.297175,55,3.216600161517417,3.216600161517417
40.006244,116.297169,56,1.3256086608481243,1.3256086608481243
40.006238,116.297163,56,0.8403997898594191,0.8403997898594191
40.006234,116.29716,55,0.51295042974476,0.51295042974476
40.006242,116.297169,56,1.1742735275249097,1.1742735275249097
40.006275,116.297156,56,3.8328474933781624,3.8328474933781624
40.0063,116.297152,54,2.800672107874108,2.800672107874108
40.006301,116.297158,54,0.5229918180392764,0.5229918180392764
40.006287,116.297146,55,1.8622647005160495,1.8622647005160495
40.006269,116.297137,58,2.143277553740964,2.143277553740964
40.006247,116.297135,61,2.452212114246889,2.452212114246889
40.006245,116.297135,61,0.22238985351772456,0.22238985351772456
40.006259,116.297132,62,1.5775595774788087,1.5775595774788087
40.00626,116.297114,62,1.5371311945832933,1.5371311945832933
40.006255,116.297085,63,2.531800318162989,2.531800318162989
40.006257,116.297067,64,1.5491499222487641,1.5491499222487641
40.006245,116.297054,67,1.733910495778542,1.733910495778542
40.006219,116.297056,69,2.8960822021757786,2.8960822021757786
40.006188,116.297043,70,3.620509630175941,3.620509630175941
40.006174,116.297027,71,2.068942207181262,2.068942207181262
40.00618,116.297021,72,0.8404000811871504,0.8404000811871504
40.006203,116.296975,74,4.678776217733275,4.678776217733275
40.006218,116.296931,75,4.1019999390792155,4.1019999390792155
40.006236,116.296911,74,2.6282652123101924,2.6282652123101924
40.006266,116.296874,75,4.589017565654652,4.589017565654652
40.006296,116.296863,76,3.464917865482552,3.464917865482552
40.006302,116.29688,77,1.5942454929627525,1.5942454929627525
40.006319,116.296883,77,1.907504940382602,1.907504940382602
40.006336,116.296888,77,1.9376904718984798,1.9376904718984798
40.006337,116.296901,77,1.112809941121543,1.112809941121543
40.006324,116.296926,77,2.5736210455590642,2.5736210455590642
40.006293,116.296955,76,4.2406366854609345,4.2406366854609345
40.006279,116.296947,74,1.699318350630414,1.699318350630414
40.006311,116.296879,72,6.797434416536233,6.797434416536233
40.006342,116.296835,70,5.0918060835061,5.0918060835061
40.006388,116.296778,70,7.052104635894041,7.052104635894041
40.006409,116.29679,70,2.54897685046724,2.54897685046724
40.006406,116.296824,69,2.9150070377766193,2.9150070377766193
40.006414,116.29686,69,3.192633156603188,3.192633156603188
40.006443,116.296877,69,3.5348099898308876,3.5348099898308876
40.006504,116.296878,70,6.783425254418634,6.783425254418634
40.006558,116.296864,71,6.121778613347951,6.121778613347951
40.00661,116.296872,71,5.8221450154205545,5.8221450154205545
40.006649,116.296878,73,4.366608721684598,4.366608721684598
40.006704,116.296887,73,6.163573455473818,6.163573455473818
40.006798,116.296853,75,10.846057400069082,10.846057400069082
40.006871,116.296867,77,8.204343050966962,8.204343050966962
40.006913,116.29688,76,4.799646607631331,4.799646607631331
40.00696,116.296868,74,5.325163812440222,5.325163812440222
40.007016,116.296861,76,6.255392623875932,6.255392623875932
40.007092,116.296826,77,8.961173530419645,8.961173530419645
40.007161,116.296793,78,8.171062955982084,8.171062955982084
40.007216,116.296761,77,6.695542599285548,6.695542599285548
40.007273,116.296721,74,7.195711699546798,7.195711699546798
40.007361,116.296642,71,11.87527677693612,11.87527677693612
40.007426,116.296589,72,8.521502036831375,8.521502036831375
40.007508,116.296486,69,12.652915178258036,12.652915178258036
40.007589,116.296362,68,13.880232555983062,13.880232555983062
40.007684,116.296267,71,13.3062294287078,13.3062294287078
40.007728,116.296183,69,8.667283386379982,8.667283386379982
40.007794,116.296097,70,10.368689511029105,10.368689511029105
40.007839,116.296008,73,9.082773920906385,9.082773920906385
40.007876,116.295937,74,7.313972053629877,7.313972053629877
40.007902,116.295896,75,4.533458681413668,4.533458681413668
40.007919,116.295878,74,2.433840666881952,2.433840666881952
40.007935,116.295861,73,2.293832442940772,2.293832442940772
40.007938,116.295892,72,2.6612708380226744,2.6612708380226744
40.007941,116.295913,75,1.8194196287538156,1.8194196287538156
40.007919,116.295874,76,4.125245037949635,4.125245037949635
40.007875,116.295803,75,7.778477332068886,7.778477332068886
40.007843,116.295791,71,3.702111832015829,3.702111832015829
40.007827,116.295799,68,1.9051300461393557,1.9051300461393557
40.007822,116.295786,66,1.2389656970666552,1.2389656970666552
40.007817,116.295757,64,2.53174518275656,2.53174518275656
40.007799,116.29575,60,2.088416579043508,2.088416579043508
40.007805,116.295708,60,3.638846339489703,3.638846339489703
40.00782,116.295677,64,3.122992016813828,3.122992016813828
40.007795,116.295649,58,3.6626280029960703,3.6626280029960703
40.007776,116.295619,50,3.3154389960071944,3.3154389960071944
40.00774,116.29561,44,4.075748297236346,4.075748297236346
40.007733,116.295603,41,0.9804584790046261,0.9804584790046261
40.007721,116.295584,42,2.0974191474355344,2.0974191474355344
40.007698,116.295546,42,4.124991035290651,4.124991035290651
40.007686,116.295527,41,2.0974197870793128,2.0974197870793128
40.007699,116.295553,44,2.6444849151872933,2.6444849151872933
40.007664,116.29557,49,4.152433070643797,4.152433070643797
40.007637,116.295574,53,3.0215307437894245,3.0215307437894245
40.007597,116.295609,60,5.3543551206009035,5.3543551206009035
40.007558,116.295661,67,6.198476534790393,6.198476534790393
40.007521,116.295683,72,4.520809039773821,4.520809039773821
40.0075,116.295668,73,2.661734286826908,2.661734286826908
40.007447,116.295693,76,6.266191537138582,6.266191537138582
40.007416,116.295691,77,3.4512490406850267,3.4512490406850267
40.007376,116.295659,77,5.216426110102309,5.216426110102309
40.007313,116.295731,84,9.310171088751229,9.310171088751229
40.007251,116.295808,87,9.51515324211204,9.51515324211204
40.007192,116.295849,91,7.431983613992385,7.431983613992385
40.007125,116.295866,95,7.589456235754429,7.589456235754429
40.007068,116.295921,101,7.8813391174993646,7.8813391174993646
40.007031,116.295953,105,4.935080623395467,4.935080623395467
40.006976,116.295998,110,7.217463037260171,7.217463037260171
40.006922,116.29605,116,7.461212192353973,7.461212192353973
40.006874,116.296115,121,7.690020239567496,7.690020239567496
40.006804,116.296183,125,9.701992178900628,9.701992178900628
40.00676,116.296226,128,6.111496321365407,6.111496321365407
40.006705,116.296293,133,8.364589012803103,8.364589012803103
40.006626,116.296411,137,13.348182533531842,13.348182533531842
40.006552,116.296545,140,14.069994463566784,14.069994463566784
40.006482,116.296657,143,12.311902895244298,12.311902895244298
40.006437,116.296746,142,9.082899676176053,9.082899676176053
40.0064,116.296858,142,10.388687638113703,10.388687638113703
40.006353,116.296904,140,6.5316848804883705,6.5316848804883705
40.006359,116.29693,133,2.312798959824079,2.312798959824079
40.006355,116.296997,128,5.723853042370866,5.723853042370866
40.006346,116.297044,125,4.126295686430549,4.126295686430549
40.006356,116.297067,120,2.2525473886875824,2.2525473886875824
40.006336,116.297029,115,3.9269547078125706,3.9269547078125706
40.006331,116.297029,114,0.5559746326091802,0.5559746326091802
40.006331,116.297024,113,0.4258617871926489,0.4258617871926489
40.00633,116.297062,112,3.2384591492887638,3.2384591492887638
40.006313,116.2971,110,3.7481384974807113,3.7481384974807113
40.006334,116.29714,106,4.130325987553059,4.130325987553059
40.006342,116.297176,103,3.1926362621872286,3.1926362621872286
40.006335,116.297237,102,5.253494933090852,5.253494933090852
40.006351,116.297281,100,4.148450632153065,4.148450632153065
40.006403,116.297265,97,5.940555947119629,5.940555947119629
40.00641,116.297229,95,3.163454245189192,3.163454245189192
40.006431,116.297218,95,2.516035204067415,2.516035204067415
40.006457,116.297192,93,3.6417284191787007,3.6417284191787007
40.006482,116.297173,93,3.216597191325971,3.216597191325971
40.006502,116.297144,92,3.3236407491780935,3.3236407491780935
40.006526,116.297115,94,3.63630344732003,3.63630344732003
40.006559,116.297097,93,3.9768233511193616,3.9768233511193616
40.006572,116.297094,94,1.4679431879880476,1.4679431879880476
40.006552,116.297084,94,2.381418237519343,2.381418237519343
40.006528,116.297103,94,3.120999969499796,3.120999969499796
40.006523,116.297112,93,0.946945199803442,0.946945199803442
40.006523,116.297121,93,0.7665490612738823,0.7665490612738823
40.006502,116.297135,93,2.621927282823944,2.621927282823944
40.006503,116.297137,91,0.20342440405368706,0.20342440405368706
40.00654,116.297113,89,4.594041114798905,4.594041114798905
40.006558,116.297105,87,2.1143110408064087,2.1143110408064087
40.006608,116.297076,85,6.083718119798612,6.083718119798612
40.006664,116.297051,85,6.580911605534343,6.580911605534343
40.006737,116.297005,85,9.013290975571943,9.013290975571943
40.006804,116.296955,84,8.581316211905909,8.581316211905909
40.006906,116.296879,82,13.059045469288552,13.059045469288552
40.006989,116.296805,83,11.175944681463415,11.175944681463415
40.007063,116.296752,81,9.3853060855927,9.3853060855927
40.007151,116.296683,81,11.414302959273334,11.414302959273334
40.007193,116.296642,81,5.831369900508519,5.831369900508519
40.00724,116.29661,80,5.894150173092281,5.894150173092281
40.007272,116.296606,81,3.5745099430233163,3.5745099430233163
40.007334,116.296585,83,7.122322855293187,7.122322855293187
40.007465,116.29649,82,16.66289999615181,16.66289999615181
40.007575,116.296415,67,13.7989984845756,13.7989984845756
40.007683,116.296344,62,13.445632043525777,13.445632043525777
40.00777,116.296311,56,10.073982243649997,10.073982243649997
40.007838,116.296296,52,7.668424301691172,7.668424301691172
40.007899,116.296294,58,6.785029100645243,6.785029100645243
40.008009,116.296277,63,12.316841053055763,12.316841053055763
40.00807,116.296263,65,6.886899264221518,6.886899264221518
40.00814,116.29628,61,7.917166155396247,7.917166155396247
40.008182,116.296305,57,5.132675649639037,5.132675649639037
40.00822,116.29634,52,5.17108635438084,5.17108635438084
40.008269,116.296353,50,5.559912367644889,5.559912367644889
40.008303,116.296384,53,4.61130747510416,4.61130747510416
40.008356,116.296441,51,7.6353972592691175,7.6353972592691175
40.008392,116.296523,46,8.049804127415456,8.049804127415456
40.008451,116.296633,41,11.437315760019013,11.437315760019013
40.00854,116.296685,40,10.842148253937475,10.842148253937475
40.008628,116.296737,41,10.740746934825173,10.740746934825173
40.008661,116.296842,47,9.666349259804743,9.666349259804743
40.008676,116.296958,52,10.019458874689755,10.019458874689755
40.008725,116.297027,52,8.013874355272414,8.013874355272414
40.008766,116.297058,50,5.2683324148073885,5.2683324148073885
40.008827,116.29708,48,7.036934432080649,7.036934432080649
40.008888,116.297136,49,8.291893651900583,8.291893651900583
40.008933,116.297202,52,7.525636630134929,7.525636630134929
40.008951,116.297247,54,4.32376369502777,4.32376369502777
40.008985,116.297279,56,4.660579883177221,4.660579883177221
40.009017,116.297287,58,3.6228850413217972,3.6228850413217972
40.009089,116.297236,60,9.108435692758091,9.108435692758091
40.0092,116.29713,55,15.291946348668663,15.291946348668663
40.009276,116.297067,48,10.010307184306557,10.010307184306557
40.009317,116.297047,46,4.8668149822974565,4.8668149822974565
40.009361,116.29704,44,4.928766411317431,4.928766411317431
40.009448,116.297009,44,10.027774388471318,10.027774388471318
40.009527,116.296982,46,9.08039576516691,9.08039576516691
40.009604,116.296975,54,8.582740393058502,8.582740393058502
40.00965,116.297022,60,6.495086771979222,6.495086771979222
40.009747,116.297022,71,10.785907884153373,10.785907884153373
40.009816,116.297032,80,7.7195756216210025,7.7195756216210025
40.009894,116.297022,55,8.714920000101099,8.714920000101099
40.009916,116.297075,67,5.134160835616252,5.134160835616252
40.009975,116.297062,68,6.653271458065133,6.653271458065133
40.01006,116.296996,60,10.996754191678287,10.996754191678287
40.010123,116.296945,56,8.24259594737855,8.24259594737855
40.010192,116.296906,54,8.360567429805963,8.360567429805963
40.01024,116.296876,53,5.917392034930138,5.917392034930138
40.010264,116.296841,53,4.000922085361752,4.000922085361752
40.010275,116.296841,48,1.223144193162354,1.223144193162354
40.010288,116.296815,44,2.6444145869154716,2.6444145869154716
40.01029,116.296784,42,2.649539664477247,2.649539664477247
40.010283,116.296792,37,1.0344441115763363,1.0344441115763363
40.010287,116.296779,34,1.1931759371021091,1.1931759371021091
40.010271,116.296808,34,3.043920179696797,3.043920179696797
40.010258,116.296819,33,1.7225682895512129,1.7225682895512129
40.010248,116.296822,38,1.1409262222117174,1.1409262222117174
40.010294,116.296802,37,5.39112982849031,5.39112982849031
40.010326,116.296818,38,3.8102424203752325,3.8102424203752325
40.010362,116.296824,43,4.035501601077304,4.035501601077304
40.010412,116.296808,43,5.724304953692525,5.724304953692525
40.010418,116.296837,52,2.558373932197809,2.558373932197809
40.010446,116.296863,52,3.8205966270665046,3.8205966270665046
40.010471,116.296876,55,2.992244712285007,2.992244712285007
40.01049,116.296886,59,2.2779072375715312,2.2779072375715312
40.010543,116.296869,68,6.068574464000453,6.068574464000453
40.01058,116.296869,73,4.114212285732423,4.114212285732423
40.010625,116.296843,76,5.471841090929478,5.471841090929478
40.010629,116.296834,79,0.886203023561443,0.886203023561443
40.010684,116.296772,80,8.07986110299572,8.07986110299572
40.010777,116.296647,82,14.841604890925145,14.841604890925145
40.010737,116.296708,85,6.839061500548386,6.839061500548386
40.010737,116.296761,88,4.513843585293772,4.513843585293772
40.010742,116.296836,94,6.411664867243491,6.411664867243491
40.010761,116.296837,94,2.114419523088215,2.114419523088215
40.010734,116.296852,94,3.262759016745357,3.262759016745357
40.010683,116.296917,92,7.924972570025968,7.924972570025968
40.010629,116.296957,102,6.903607100047505,6.903607100047505
40.010598,116.296961,110,3.463835775401341,3.463835775401341
40.010578,116.296973,113,2.447492183484978,2.447492183484978
40.010561,116.296972,114,1.8922313585074062,1.8922313585074062
40.010601,116.296978,114,4.477055071857206,4.477055071857206
40.010664,116.29695,116,7.400042670951664,7.400042670951664
40.010719,116.296938,115,6.200526837944556,6.200526837944556
40.010748,116.29693,111,3.2958463881636266,3.2958463881636266
40.010746,116.296922,106,0.7167107725775544,0.7167107725775544
40.010731,116.296945,102,2.5727447252526185,2.5727447252526185
40.010749,116.296902,103,4.17343520616699,4.17343520616699
40.010761,116.296914,105,1.6807584838403473,1.6807584838403473
40.010803,116.296927,106,4.799632052367607,4.799632052367607
40.010844,116.296931,103,4.571702308103812,4.571702308103812
40.010875,116.296895,100,4.613292588570477,4.613292588570477
40.010899,116.296898,100,2.680881162429901,2.680881162429901
40.010917,116.296945,105,4.475344029183878,4.475344029183878
40.010944,116.296961,108,3.2970352728848464,3.2970352728848464
40.010991,116.297007,106,6.531526829702486,6.531526829702486
40.011067,116.297041,103,8.933147050951293,8.933147050951293
40.011142,116.297063,100,8.547505969717935,8.547505969717935
40.011375,116.296944,88,27.820134115356574,27.820134115356574
40.0114,116.296912,88,3.8929460256507826,3.8929460256507826
40.011402,116.296922,90,0.8802173245515627,0.8802173245515627
40.011377,116.296951,90,3.7185592094616227,3.7185592094616227
40.011401,116.296946,89,2.7024387006606325,2.7024387006606325
40.011404,116.296947,88,0.3442848500117975,0.3442848500117975
40.011375,116.296954,88,3.2792980439432844,3.2792980439432844
40.011371,116.296961,87,0.743800156510075,0.743800156510075
40.011402,116.296943,86,3.7725533134965024,3.7725533134965024
40.011406,116.296917,89,2.2585454484033005,2.2585454484033005
40.011393,116.296924,89,1.563642571245846,1.563642571245846
40.011396,116.296907,89,1.4857554652771583,1.4857554652771583
40.011409,116.296909,89,1.4555348468612477,1.4555348468612477
40.011386,116.296905,89,2.580072276850414,2.580072276850414
40.011393,116.296899,89,0.9311114148218838,0.9311114148218838
40.011417,116.296878,87,3.212557814861565,3.212557814861565
40.011417,116.296893,86,1.2774901733760564,1.2774901733760564
40.011426,116.296887,86,1.123666408248437,1.123666408248437
40.011442,116.296893,86,1.8510485277522821,1.8510485277522821
40.011431,116.296935,86,3.7803183184719744,3.7803183184719744
40.011405,116.296975,85,4.468050316322553,4.468050316322553
40.011386,116.297014,83,3.936459833468659,3.936459833468659
40.01139,116.297018,82,0.5602509059877904,0.5602509059877904
40.0114,116.296982,82,3.261387530594446,3.261387530594446
40.011393,116.296979,83,0.8192255854159548,0.8192255854159548
40.011392,116.296965,84,1.197498325459455,1.197498325459455
40.011398,116.296962,84,0.7144190014621992,0.7144190014621992
40.011398,116.29697,84,0.6813282832571355,0.6813282832571355
40.011419,116.296965,84,2.373603325471329,2.373603325471329
40.011438,116.296936,84,3.2501534318020924,3.2501534318020924
40.011472,116.296926,85,3.8753668838209725,3.8753668838209725
40.011508,116.296934,86,4.060585543480207,4.060585543480207
40.01154,116.296927,86,3.6078336024507554,3.6078336024507554
40.011578,116.296956,89,4.8942847884567815,4.8942847884567815
40.011604,116.296981,92,3.590478041196659,3.590478041196659
40.011417,116.296809,100,25.435156035652373,25.435156035652373
40.011356,116.296804,102,6.796244204150796,6.796244204150796
40.011325,116.296731,103,7.108780272652674,7.108780272652674
40.01129,116.296659,103,7.262730069373832,7.262730069373832
40.011256,116.296596,104,6.563643288567511,6.563643288567511
40.011227,116.296559,105,4.508673399552219,4.508673399552219
40.011208,116.296506,106,4.983775032614361,4.983775032614361
40.011215,116.296401,109,8.976269208084764,8.976269208084764
40.011217,116.296288,112,9.626356840855681,9.626356840855681
40.0112,116.296247,118,3.9706514639113943,3.9706514639113943
40.011152,116.296223,124,5.715354356133795,5.715354356133795
40.011084,116.296224,130,7.561734634128473,7.561734634128473
40.011026,116.296231,135,6.476801493748719,6.476801493748719
40.010989,116.296252,141,4.4861413436040545,4.4861413436040545
40.010933,116.296307,146,7.792037893929365,7.792037893929365
40.010903,116.2964,151,8.594309340223871,8.594309340223871
40.01089,116.296489,159,7.7164392353960025,7.7164392353960025
40.010884,116.296592,165,8.79750160970469,8.79750160970469
40.010861,116.296689,169,8.647984424655991,8.647984424655991
40.01082,116.296732,178,5.847725448807942,5.847725448807942
40.010726,116.296775,181,11.075313528349728,11.075313528349728
40.010636,116.296788,189,10.068602210450209,10.068602210450209
40.01055,116.296788,197,9.56276369099102,9.56276369099102
40.010466,116.296807,202,9.479508228887275,9.479508228887275
40.010429,116.296857,205,5.921180768797679,5.921180768797679
40.010412,116.29693,212,6.498229103338044,6.498229103338044
40.010406,116.29696,216,2.6406879048022387,2.6406879048022387
40.010431,116.296941,221,3.216550093760252,3.216550093760252
40.010413,116.296985,220,4.248380573889585,4.248380573889585
40.010405,116.297048,222,5.438778690308659,5.438778690308659
40.010425,116.297145,225,8.555323095806054,8.555323095806054
40.010448,116.29721,227,6.098080077084565,6.098080077084565
40.010454,116.297296,229,7.354703748321901,7.354703748321901
40.010451,116.297407,230,9.459444591855712,9.459444591855712
40.010448,116.297474,232,5.715946029150751,5.715946029150751
40.010445,116.29755,237,6.481299214049439,6.481299214049439
40.010469,116.297644,242,8.438800819178294,8.438800819178294
40.010489,116.297741,246,8.555315616111056,8.555315616111056
40.010502,116.297804,252,5.55684203536032,5.55684203536032
40.010512,116.29788,256,6.567519897004488,6.567519897004488
40.010545,116.297951,260,7.073140622852979,7.073140622852979
40.01057,116.298058,260,9.527446675527683,9.527446675527683
40.010571,116.298158,259,8.517432638689634,8.517432638689634
40.010588,116.298247,262,7.812021861280117,7.812021861280117
40.010626,116.298306,266,6.5653047910226645,6.5653047910226645
40.010671,116.29835,267,6.251426919231445,6.251426919231445
40.01071,116.298442,266,8.95538547769669,8.95538547769669
40.010745,116.298521,269,7.772691088295111,7.772691088295111
40.010772,116.298599,271,7.289938606327479,7.289938606327479
40.010735,116.298726,270,11.57223742126531,11.57223742126531
40.010707,116.298814,270,8.115659571576302,8.115659571576302
40.010691,116.298886,271,6.384896276228853,6.384896276228853
40.010677,116.298976,275,7.821508051395451,7.821508051395451
40.010675,116.299064,280,7.497989145658856,7.497989145658856
40.010666,116.299136,284,6.213145524679688,6.213145524679688
40.010617,116.299215,289,8.657671245672523,8.657671245672523
40.010544,116.299318,292,11.95161192169038,11.95161192169038
40.010483,116.299431,294,11.773988242602117,11.773988242602117
40.010406,116.299589,297,15.949397646341447,15.949397646341447
40.010369,116.299689,299,9.458405051448269,9.458405051448269
